Source,Source City,Source Country,Target,Target City,Target Country,Weight
TIP,Tripoli,Libya,DOG,Dongola,Sudan,520
CDG,Paris,France,KRT,Khartoum,Sudan,1100
DOG,Dongola,Sudan,WHF,Wadi Halfa,Sudan,210
EBD,El Obeid,Sudan,EGN,Geneina,Sudan,168
JED,Jeddah,Saudi Arabia,DOG,Dongola,Sudan,1100
KRT,Khartoum,Sudan,ASM,Asmara,Eritrea,520
KRT,Khartoum,Sudan,CDG,Paris,France,1375
WHF,Wadi Halfa,Sudan,DOG,Dongola,Sudan,210
DOH,Doha,Qatar,AUH,Abu Dhabi,United Arab Emirates,1375
EBD,El Obeid,Sudan,KRT,Khartoum,Sudan,210
KRT,Khartoum,Sudan,EBD,El Obeid,Sudan,378
AUH,Abu Dhabi,United Arab Emirates,KRT,Khartoum,Sudan,416
JED,Jeddah,Saudi Arabia,KRT,Khartoum,Sudan,520
CAI,Cairo,Egypt,KRT,Khartoum,Sudan,2750
DXB,Dubai (AE) 00,United Arab Emirates,AUH,Abu Dhabi,United Arab Emirates,1100
EGN,Geneina,Sudan,UYL,Nyala,Sudan,168
HAH,Moroni,Comoros,KRT,Khartoum,Sudan,1375
KRT,Khartoum,Sudan,CAI,Cairo,Egypt,2475
KRT,Khartoum,Sudan,HAH,Moroni,Comoros,1100
KRT,Khartoum,Sudan,UYL,Nyala,Sudan,520
UYL,Nyala,Sudan,EGN,Geneina,Sudan,168
UYL,Nyala,Sudan,KRT,Khartoum,Sudan,416
EBD,El Obeid,Sudan,MAK,Malakal,Sudan,200
EBD,El Obeid,Sudan,UYL,Nyala,Sudan,210
JUB,Juba,Sudan,KRT,Khartoum,Sudan,428
KRT,Khartoum,Sudan,JUB,Juba,Sudan,428
MAK,Malakal,Sudan,EBD,El Obeid,Sudan,200
UYL,Nyala,Sudan,EBD,El Obeid,Sudan,210
ASM,Asmara,Eritrea,SAH,Sanaa,Yemen,520
ELF,El Fasher,Sudan,KRT,Khartoum,Sudan,168
KRT,Khartoum,Sudan,ELF,El Fasher,Sudan,210
KRT,Khartoum,Sudan,RUH,Riyadh,Saudi Arabia,520
RUH,Riyadh,Saudi Arabia,KRT,Khartoum,Sudan,520
DOG,Dongola,Sudan,JED,Jeddah,Saudi Arabia,520
LOS,Lagos,Nigeria,NIM,Niamey,Niger,1100
DOG,Dongola,Sudan,PZU,Port Sudan,Sudan,416
ELF,El Fasher,Sudan,UYL,Nyala,Sudan,416
PZU,Port Sudan,Sudan,DOG,Dongola,Sudan,416
UYL,Nyala,Sudan,ELF,El Fasher,Sudan,520
ADD,Addis Ababa,Ethiopia,KRT,Khartoum,Sudan,416
CDG,Paris,France,LHR,London (GB),UK,1375
DOG,Dongola,Sudan,KRT,Khartoum,Sudan,1100
KAN,Kano,Nigeria,KRT,Khartoum,Sudan,2475
KRT,Khartoum,Sudan,ADD,Addis Ababa,Ethiopia,416
KRT,Khartoum,Sudan,KAN,Kano,Nigeria,1375
KRT,Khartoum,Sudan,UYL,Nyala,Sudan,168
LHR,London (GB),UK,CDG,Paris,France,1100
UYL,Nyala,Sudan,KRT,Khartoum,Sudan,168
HME,Hassi Messaoud,Algeria,IAM,In Amenas,Algeria,450
IAM,In Amenas,Algeria,HME,Hassi Messaoud,Algeria,450
GHA,Ghardaia,Algeria,ORN,Oran,Algeria,200
ORN,Oran,Algeria,GHA,Ghardaia,Algeria,200
HME,Hassi Messaoud,Algeria,HRM,Hassi R Mel,Algeria,95
HRM,Hassi R Mel,Algeria,HME,Hassi Messaoud,Algeria,95
TGR,Touggourt,Algeria,ELU,El Oued,Algeria,200
ELG,El Golea,Algeria,HRM,Hassi R Mel,Algeria,76
HME,Hassi Messaoud,Algeria,IAM,In Amenas,Algeria,171
HRM,Hassi R Mel,Algeria,ELG,El Golea,Algeria,76
IAM,In Amenas,Algeria,HME,Hassi Messaoud,Algeria,171
IAM,In Amenas,Algeria,TGR,Touggourt,Algeria,200
HME,Hassi Messaoud,Algeria,INZ,In Salah,Algeria,152
INZ,In Salah,Algeria,HME,Hassi Messaoud,Algeria,152
IAM,In Amenas,Algeria,TEE,Tbessa,Algeria,250
TEE,Tbessa,Algeria,IAM,In Amenas,Algeria,250
IAM,In Amenas,Algeria,ELG,El Golea,Algeria,200
AZR,Adrar,Algeria,ELG,El Golea,Algeria,76
ELG,El Golea,Algeria,AZR,Adrar,Algeria,76
DJG,Djanet,Algeria,IAM,In Amenas,Algeria,95
IAM,In Amenas,Algeria,DJG,Djanet,Algeria,95
AZR,Adrar,Algeria,IAM,In Amenas,Algeria,250
GHA,Ghardaia,Algeria,IAM,In Amenas,Algeria,200
IAM,In Amenas,Algeria,AZR,Adrar,Algeria,250
IAM,In Amenas,Algeria,INZ,In Salah,Algeria,200
INZ,In Salah,Algeria,IAM,In Amenas,Algeria,200
AZR,Adrar,Algeria,INZ,In Salah,Algeria,76
ELG,El Golea,Algeria,GHA,Ghardaia,Algeria,200
ELG,El Golea,Algeria,HME,Hassi Messaoud,Algeria,152
HME,Hassi Messaoud,Algeria,ELG,El Golea,Algeria,152
INZ,In Salah,Algeria,AZR,Adrar,Algeria,76
BJA,Bejaia,Algeria,ELU,El Oued,Algeria,250
ELU,El Oued,Algeria,BJA,Bejaia,Algeria,250
ELU,El Oued,Algeria,IAM,In Amenas,Algeria,200
YQX,Gander,Canada,YYZ,Toronto,Canada,1200
YYZ,Toronto,Canada,YQX,Gander,Canada,1200
YUL,Montreal,Canada,YVR,Vancouver,Canada,600
YVR,Vancouver,Canada,YUL,Montreal,Canada,450
YHZ,Halifax,Canada,YYZ,Toronto,Canada,7500
YQY,Sydney (CA),Canada,YYZ,Toronto,Canada,1350
YUL,Montreal,Canada,YYG,Charlottetown (CA) PE,Canada,750
YYG,Charlottetown (CA) PE,Canada,YUL,Montreal,Canada,750
YYJ,Victoria (CA),Canada,YYZ,Toronto,Canada,1800
YYZ,Toronto,Canada,YHZ,Halifax,Canada,7500
YYZ,Toronto,Canada,YQY,Sydney (CA),Canada,1350
YYZ,Toronto,Canada,YYJ,Victoria (CA),Canada,1800
YQT,Thunder Bay,Canada,YYZ,Toronto,Canada,1350
YSJ,St John,Canada,YUL,Montreal,Canada,1350
YUL,Montreal,Canada,YSJ,St John,Canada,1350
YYZ,Toronto,Canada,YQT,Thunder Bay,Canada,1350
FLL,Fort Lauderdale,USA,YYZ,Toronto,Canada,600
YYR,Goose Bay,Canada,YYZ,Toronto,Canada,750
YYZ,Toronto,Canada,FLL,Fort Lauderdale,USA,600
YYZ,Toronto,Canada,YYR,Goose Bay,Canada,750
EWR,New York,USA,YYZ,Toronto,Canada,7500
YYZ,Toronto,Canada,EWR,New York,USA,7500
YUL,Montreal,Canada,YYZ,Toronto,Canada,16200
YYZ,Toronto,Canada,YUL,Montreal,Canada,16200
YEG,Edmonton,Canada,YYZ,Toronto,Canada,4650
YYZ,Toronto,Canada,YEG,Edmonton,Canada,4650
YUL,Montreal,Canada,YYC,Calgary,Canada,300
YWG,Winnipeg,Canada,YYZ,Toronto,Canada,8100
YYC,Calgary,Canada,YUL,Montreal,Canada,300
YYZ,Toronto,Canada,YWG,Winnipeg,Canada,8100
YYG,Charlottetown (CA) PE,Canada,YYZ,Toronto,Canada,1200
YYZ,Toronto,Canada,YYG,Charlottetown (CA) PE,Canada,1200
FLL,Fort Lauderdale,USA,YUL,Montreal,Canada,600
YUL,Montreal,Canada,FLL,Fort Lauderdale,USA,600
YVR,Vancouver,Canada,YYZ,Toronto,Canada,10500
YYZ,Toronto,Canada,YVR,Vancouver,Canada,10350
YJT,Stephenville,Canada,YYZ,Toronto,Canada,1350
YYT,St Johns,Canada,YYZ,Toronto,Canada,2700
YYZ,Toronto,Canada,YJT,Stephenville,Canada,1350
YYZ,Toronto,Canada,YYT,St Johns,Canada,2700
YOW,Ottawa,Canada,YYZ,Toronto,Canada,11550
YYZ,Toronto,Canada,YOW,Ottawa,Canada,11550
YYC,Calgary,Canada,YYZ,Toronto,Canada,8700
YYZ,Toronto,Canada,YYC,Calgary,Canada,8700
BRU,Brussels,Belgium,SVO,Moscow,Russian Federation,4030
SVO,Moscow,Russian Federation,BRU,Brussels,Belgium,4030
BRU,Brussels,Belgium,DUB,Dublin,Ireland Republic of,4030
DUB,Dublin,Ireland Republic of,BRU,Brussels,Belgium,4030
AMS,Amsterdam,Netherlands,SNN,Shannon,Ireland Republic of,4185
SNN,Shannon,Ireland Republic of,AMS,Amsterdam,Netherlands,4185
DUB,Dublin,Ireland Republic of,SNN,Shannon,Ireland Republic of,4030
SNN,Shannon,Ireland Republic of,DUB,Dublin,Ireland Republic of,4030
AQP,Arequipa,Peru,JUL,Juliaca,Peru,4061
JUL,Juliaca,Peru,AQP,Arequipa,Peru,4061
LIM,Lima,Peru,PCL,Pucallpa,Peru,3875
PCL,Pucallpa,Peru,LIM,Lima,Peru,3875
AQP,Arequipa,Peru,LIM,Lima,Peru,4061
LIM,Lima,Peru,AQP,Arequipa,Peru,4061
LIM,Lima,Peru,PIU,Piura,Peru,4061
PIU,Piura,Peru,LIM,Lima,Peru,4061
CUZ,Cuzco,Peru,LIM,Lima,Peru,8122
LIM,Lima,Peru,CUZ,Cuzco,Peru,8122
LIM,Lima,Peru,TPP,Tarapoto,Peru,3875
TPP,Tarapoto,Peru,LIM,Lima,Peru,3875
CIX,Chiclayo,Peru,LIM,Lima,Peru,3875
LIM,Lima,Peru,CIX,Chiclayo,Peru,3875
IQT,Iquitos,Peru,PCL,Pucallpa,Peru,3875
PCL,Pucallpa,Peru,IQT,Iquitos,Peru,3875
ARN,Stockholm,Sweden,CDG,Paris,France,286
ARN,Stockholm,Sweden,CPH,Copenhagen,Denmark,7150
ARN,Stockholm,Sweden,FRA,Frankfurt,Germany,1430
ARN,Stockholm,Sweden,HEL,Helsinki,Finland,840
ARN,Stockholm,Sweden,KLR,Kalmar,Sweden,600
ARN,Stockholm,Sweden,MMX,Malmo,Sweden,11583
AMS,Amsterdam,Netherlands,OSL,Oslo,Norway,286
ARN,Stockholm,Sweden,CDG,Paris,France,3240
ARN,Stockholm,Sweden,CPH,Copenhagen,Denmark,2793
ARN,Stockholm,Sweden,CPH,Copenhagen,Denmark,816
ARN,Stockholm,Sweden,GOT,Goteborg,Sweden,5850
ARN,Stockholm,Sweden,OSL,Oslo,Norway,2489
ARN,Stockholm,Sweden,VXO,Vaxjo,Sweden,2898
CDG,Paris,France,ARN,Stockholm,Sweden,286
BRU,Brussels,Belgium,CPH,Copenhagen,Denmark,3162
BRU,Brussels,Belgium,CPH,Copenhagen,Denmark,4557
CDG,Paris,France,ARN,Stockholm,Sweden,3240
CPH,Copenhagen,Denmark,ARN,Stockholm,Sweden,2793
CPH,Copenhagen,Denmark,BRU,Brussels,Belgium,3162
CPH,Copenhagen,Denmark,BRU,Brussels,Belgium,4557
ARN,Stockholm,Sweden,LED,St Petersburg,Russian Federation,1800
ARN,Stockholm,Sweden,LHR,London (GB),UK,9152
ARN,Stockholm,Sweden,TLL,Tallinn,Estonia,2139
CDG,Paris,France,CPH,Copenhagen,Denmark,6840
CDG,Paris,France,OSL,Oslo,Norway,612
CPH,Copenhagen,Denmark,ARN,Stockholm,Sweden,816
CPH,Copenhagen,Denmark,CDG,Paris,France,6840
CPH,Copenhagen,Denmark,MUC,Munich,Germany,3360
CPH,Copenhagen,Denmark,ARN,Stockholm,Sweden,7007
CPH,Copenhagen,Denmark,EWR,New York,USA,7482
CPH,Copenhagen,Denmark,LIN,Milan,Italy,408
CPH,Copenhagen,Denmark,MXP,Milan,Italy,5336
CPH,Copenhagen,Denmark,GOT,Goteborg,Sweden,5520
CPH,Copenhagen,Denmark,LHR,London (GB),UK,19698
CPH,Copenhagen,Denmark,MXP,Milan,Italy,5863
CPH,Copenhagen,Denmark,SJJ,Sarajevo,Bosnia and Herzegovina,750
CPH,Copenhagen,Denmark,SVG,Stavanger,Norway,3840
CPH,Copenhagen,Denmark,WAW,Warsaw,Poland,6072
CPH,Copenhagen,Denmark,TXL,Berlin,Germany,4002
EWR,New York,USA,CPH,Copenhagen,Denmark,7482
FRA,Frankfurt,Germany,ARN,Stockholm,Sweden,1430
HEL,Helsinki,Finland,ARN,Stockholm,Sweden,840
KLR,Kalmar,Sweden,ARN,Stockholm,Sweden,600
CPH,Copenhagen,Denmark,WAW,Warsaw,Poland,143
FRA,Frankfurt,Germany,GOT,Goteborg,Sweden,2760
GOT,Goteborg,Sweden,CPH,Copenhagen,Denmark,5520
GOT,Goteborg,Sweden,FRA,Frankfurt,Germany,2760
GOT,Goteborg,Sweden,LHR,London (GB),UK,3360
AMS,Amsterdam,Netherlands,ARN,Stockholm,Sweden,4692
ARN,Stockholm,Sweden,AMS,Amsterdam,Netherlands,4692
ARN,Stockholm,Sweden,BRU,Brussels,Belgium,2760
ARN,Stockholm,Sweden,GVA,Geneva,Switzerland,3726
GOT,Goteborg,Sweden,ARN,Stockholm,Sweden,5850
GOT,Goteborg,Sweden,LHR,London (GB),UK,4557
LED,St Petersburg,Russian Federation,ARN,Stockholm,Sweden,1800
LHR,London (GB),UK,ARN,Stockholm,Sweden,9152
LIN,Milan,Italy,CPH,Copenhagen,Denmark,408
MMX,Malmo,Sweden,ARN,Stockholm,Sweden,11583
MXP,Milan,Italy,CPH,Copenhagen,Denmark,5336
ARN,Stockholm,Sweden,DUB,Dublin,Ireland Republic of,1200
ARN,Stockholm,Sweden,EWR,New York,USA,7967
LHR,London (GB),UK,CPH,Copenhagen,Denmark,19698
LHR,London (GB),UK,GOT,Goteborg,Sweden,3360
MXP,Milan,Italy,CPH,Copenhagen,Denmark,5863
ARN,Stockholm,Sweden,LLA,Lulea,Sweden,2754
ARN,Stockholm,Sweden,LLA,Lulea,Sweden,24750
ARN,Stockholm,Sweden,RNB,Ronneby/Karlskrona,Sweden,600
BHX,Birmingham (GB),UK,CPH,Copenhagen,Denmark,5916
BRU,Brussels,Belgium,ARN,Stockholm,Sweden,2760
LHR,London (GB),UK,GOT,Goteborg,Sweden,4557
MUC,Munich,Germany,CPH,Copenhagen,Denmark,3360
OSL,Oslo,Norway,CDG,Paris,France,612
OSL,Oslo,Norway,CPH,Copenhagen,Denmark,120
ARN,Stockholm,Sweden,KSD,Karlstad,Sweden,408
ARN,Stockholm,Sweden,LED,St Petersburg,Russian Federation,276
ARN,Stockholm,Sweden,LED,St Petersburg,Russian Federation,1716
ARN,Stockholm,Sweden,OSD,Are/ostersund,Sweden,4862
BGO,Bergen,Norway,CPH,Copenhagen,Denmark,9408
OSL,Oslo,Norway,ARN,Stockholm,Sweden,2489
CPH,Copenhagen,Denmark,BGO,Bergen,Norway,9408
OSL,Oslo,Norway,AMS,Amsterdam,Netherlands,286
OSL,Oslo,Norway,TRD,Trondheim,Norway,22737
CDG,Paris,France,OSL,Oslo,Norway,10868
CPH,Copenhagen,Denmark,BHX,Birmingham (GB),UK,5916
CPH,Copenhagen,Denmark,DUS,Duesseldorf,Germany,306
CPH,Copenhagen,Denmark,FRA,Frankfurt,Germany,8085
CPH,Copenhagen,Denmark,GOT,Goteborg,Sweden,2754
SVG,Stavanger,Norway,CPH,Copenhagen,Denmark,3840
TLL,Tallinn,Estonia,ARN,Stockholm,Sweden,2139
OSL,Oslo,Norway,TRD,Trondheim,Norway,306
TRD,Trondheim,Norway,OSL,Oslo,Norway,306
TXL,Berlin,Germany,CPH,Copenhagen,Denmark,4002
VXO,Vaxjo,Sweden,ARN,Stockholm,Sweden,2898
CPH,Copenhagen,Denmark,LED,St Petersburg,Russian Federation,102
CPH,Copenhagen,Denmark,MAD,Madrid,Spain,4290
CPH,Copenhagen,Denmark,MAN,Manchester (GB),UK,2040
CPH,Copenhagen,Denmark,SVG,Stavanger,Norway,441
CPH,Copenhagen,Denmark,ZRH,Zurich,Switzerland,1287
DUB,Dublin,Ireland Republic of,ARN,Stockholm,Sweden,1200
SJJ,Sarajevo,Bosnia and Herzegovina,CPH,Copenhagen,Denmark,750
TRD,Trondheim,Norway,OSL,Oslo,Norway,22737
WAW,Warsaw,Poland,CPH,Copenhagen,Denmark,143
DUS,Duesseldorf,Germany,CPH,Copenhagen,Denmark,306
FRA,Frankfurt,Germany,CPH,Copenhagen,Denmark,8085
GOT,Goteborg,Sweden,CPH,Copenhagen,Denmark,2754
GVA,Geneva,Switzerland,ARN,Stockholm,Sweden,3726
WAW,Warsaw,Poland,CPH,Copenhagen,Denmark,6072
EWR,New York,USA,ARN,Stockholm,Sweden,7967
FRA,Frankfurt,Germany,OSL,Oslo,Norway,8294
KSD,Karlstad,Sweden,ARN,Stockholm,Sweden,510
LED,St Petersburg,Russian Federation,ARN,Stockholm,Sweden,276
LED,St Petersburg,Russian Federation,ARN,Stockholm,Sweden,1716
LED,St Petersburg,Russian Federation,CPH,Copenhagen,Denmark,102
LLA,Lulea,Sweden,ARN,Stockholm,Sweden,2754
LLA,Lulea,Sweden,ARN,Stockholm,Sweden,24750
ARN,Stockholm,Sweden,BUD,Budapest,Hungary,1350
ARN,Stockholm,Sweden,KRN,Kiruna,Sweden,8250
ARN,Stockholm,Sweden,LHR,London (GB),UK,3600
ARN,Stockholm,Sweden,UME,Umea,Sweden,3468
ARN,Stockholm,Sweden,CPH,Copenhagen,Denmark,26128
ARN,Stockholm,Sweden,FCO,Rome (IT),Italy,1950
ARN,Stockholm,Sweden,FRA,Frankfurt,Germany,1938
ARN,Stockholm,Sweden,KRN,Kiruna,Sweden,429
ARN,Stockholm,Sweden,OER,Ornskoldsvik,Sweden,750
LHR,London (GB),UK,OSL,Oslo,Norway,12441
MAD,Madrid,Spain,CPH,Copenhagen,Denmark,4290
MAN,Manchester (GB),UK,CPH,Copenhagen,Denmark,2040
OSD,Are/ostersund,Sweden,ARN,Stockholm,Sweden,5005
BGO,Bergen,Norway,CPH,Copenhagen,Denmark,1938
BUD,Budapest,Hungary,ARN,Stockholm,Sweden,1350
CPH,Copenhagen,Denmark,BGO,Bergen,Norway,1938
OSL,Oslo,Norway,CDG,Paris,France,10868
CPH,Copenhagen,Denmark,ARN,Stockholm,Sweden,25576
OSL,Oslo,Norway,FRA,Frankfurt,Germany,8294
OSL,Oslo,Norway,LHR,London (GB),UK,12441
OSL,Oslo,Norway,TOS,Tromso,Norway,3537
CPH,Copenhagen,Denmark,DUB,Dublin,Ireland Republic of,7865
CPH,Copenhagen,Denmark,MUC,Munich,Germany,4557
CPH,Copenhagen,Denmark,ORD,Chicago,USA,7998
RNB,Ronneby/Karlskrona,Sweden,ARN,Stockholm,Sweden,600
SVG,Stavanger,Norway,CPH,Copenhagen,Denmark,441
TOS,Tromso,Norway,OSL,Oslo,Norway,3537
CPH,Copenhagen,Denmark,FRA,Frankfurt,Germany,2860
CPH,Copenhagen,Denmark,GOT,Goteborg,Sweden,2002
CPH,Copenhagen,Denmark,LHR,London (GB),UK,8648
CPH,Copenhagen,Denmark,LIN,Milan,Italy,3718
CPH,Copenhagen,Denmark,PRG,Prague,Czech Republic,2415
CPH,Copenhagen,Denmark,SVG,Stavanger,Norway,9282
DUB,Dublin,Ireland Republic of,CPH,Copenhagen,Denmark,7865
DUS,Duesseldorf,Germany,OSL,Oslo,Norway,715
HAU,Haugesund,Norway,OSL,Oslo,Norway,12183
ZRH,Zurich,Switzerland,CPH,Copenhagen,Denmark,1287
CPH,Copenhagen,Denmark,OSL,Oslo,Norway,588
CPH,Copenhagen,Denmark,OSL,Oslo,Norway,17480
CPH,Copenhagen,Denmark,PEK,Beijing,China,3870
FCO,Rome (IT),Italy,ARN,Stockholm,Sweden,1950
FRA,Frankfurt,Germany,ARN,Stockholm,Sweden,1938
FRA,Frankfurt,Germany,CPH,Copenhagen,Denmark,2860
GOT,Goteborg,Sweden,CPH,Copenhagen,Denmark,2145
KRN,Kiruna,Sweden,ARN,Stockholm,Sweden,8250
LHR,London (GB),UK,ARN,Stockholm,Sweden,3720
MUC,Munich,Germany,CPH,Copenhagen,Denmark,4557
KRN,Kiruna,Sweden,ARN,Stockholm,Sweden,429
LHR,London (GB),UK,CPH,Copenhagen,Denmark,8648
LIN,Milan,Italy,CPH,Copenhagen,Denmark,3718
OER,Ornskoldsvik,Sweden,ARN,Stockholm,Sweden,750
OSL,Oslo,Norway,CPH,Copenhagen,Denmark,588
OSL,Oslo,Norway,CPH,Copenhagen,Denmark,16928
ORD,Chicago,USA,CPH,Copenhagen,Denmark,7998
OSL,Oslo,Norway,DUS,Duesseldorf,Germany,715
OSL,Oslo,Norway,HAU,Haugesund,Norway,12183
PEK,Beijing,China,CPH,Copenhagen,Denmark,3870
PRG,Prague,Czech Republic,CPH,Copenhagen,Denmark,2415
SVG,Stavanger,Norway,CPH,Copenhagen,Denmark,9282
AAL,Aalborg,Denmark,CPH,Copenhagen,Denmark,12348
AAR,Aarhus,Denmark,CPH,Copenhagen,Denmark,572
AGH,Angelholm/Helsingborg,Sweden,ARN,Stockholm,Sweden,3750
ALC,Alicante,Spain,CPH,Copenhagen,Denmark,1500
ARN,Stockholm,Sweden,AGH,Angelholm/Helsingborg,Sweden,3750
ARN,Stockholm,Sweden,MMX,Malmo,Sweden,2448
ARN,Stockholm,Sweden,MMX,Malmo,Sweden,5850
ARN,Stockholm,Sweden,OSL,Oslo,Norway,11440
UME,Umea,Sweden,ARN,Stockholm,Sweden,3366
ARN,Stockholm,Sweden,KLR,Kalmar,Sweden,3003
ARN,Stockholm,Sweden,OSD,Are/ostersund,Sweden,2754
ARN,Stockholm,Sweden,SVO,Moscow,Russian Federation,3600
BGO,Bergen,Norway,CPH,Copenhagen,Denmark,3795
BUD,Budapest,Hungary,CPH,Copenhagen,Denmark,4290
CPH,Copenhagen,Denmark,BUD,Budapest,Hungary,4290
BLQ,Bologna,Italy,CPH,Copenhagen,Denmark,1950
BRU,Brussels,Belgium,CPH,Copenhagen,Denmark,3480
CPH,Copenhagen,Denmark,AAL,Aalborg,Denmark,12348
CPH,Copenhagen,Denmark,AAR,Aarhus,Denmark,572
CPH,Copenhagen,Denmark,ALC,Alicante,Spain,1500
CPH,Copenhagen,Denmark,BGO,Bergen,Norway,3726
CPH,Copenhagen,Denmark,BLQ,Bologna,Italy,1950
CPH,Copenhagen,Denmark,BRU,Brussels,Belgium,3600
CPH,Copenhagen,Denmark,GVA,Geneva,Switzerland,306
CPH,Copenhagen,Denmark,HAM,Hamburg,Germany,408
CPH,Copenhagen,Denmark,LED,St Petersburg,Russian Federation,3003
CPH,Copenhagen,Denmark,LHR,London (GB),UK,600
CPH,Copenhagen,Denmark,MUC,Munich,Germany,4862
CPH,Copenhagen,Denmark,DUS,Duesseldorf,Germany,1104
CPH,Copenhagen,Denmark,PMI,Palma de Mallorca,Spain,1950
EWR,New York,USA,OSL,Oslo,Norway,6200
GVA,Geneva,Switzerland,CPH,Copenhagen,Denmark,306
AAR,Aarhus,Denmark,CPH,Copenhagen,Denmark,120
AGH,Angelholm/Helsingborg,Sweden,ARN,Stockholm,Sweden,3468
ALC,Alicante,Spain,CPH,Copenhagen,Denmark,572
CPH,Copenhagen,Denmark,VNO,Vilnius,Lithuania,1080
DUS,Duesseldorf,Germany,CPH,Copenhagen,Denmark,1104
KLR,Kalmar,Sweden,ARN,Stockholm,Sweden,3003
HAM,Hamburg,Germany,CPH,Copenhagen,Denmark,510
LED,St Petersburg,Russian Federation,CPH,Copenhagen,Denmark,3003
LHR,London (GB),UK,CPH,Copenhagen,Denmark,600
LHR,London (GB),UK,SVG,Stavanger,Norway,7722
AMS,Amsterdam,Netherlands,OSL,Oslo,Norway,5814
ARN,Stockholm,Sweden,AGH,Angelholm/Helsingborg,Sweden,3468
ARN,Stockholm,Sweden,GOT,Goteborg,Sweden,483
ARN,Stockholm,Sweden,IST,Istanbul,Turkey,1350
OSD,Are/ostersund,Sweden,ARN,Stockholm,Sweden,2652
MMX,Malmo,Sweden,ARN,Stockholm,Sweden,2550
MMX,Malmo,Sweden,ARN,Stockholm,Sweden,5700
MUC,Munich,Germany,CPH,Copenhagen,Denmark,4862
ARN,Stockholm,Sweden,NCE,Nice,France,2550
BLL,Billund,Denmark,CPH,Copenhagen,Denmark,5865
AAR,Aarhus,Denmark,CPH,Copenhagen,Denmark,5589
AMS,Amsterdam,Netherlands,CPH,Copenhagen,Denmark,6324
PMI,Palma de Mallorca,Spain,CPH,Copenhagen,Denmark,1950
SVO,Moscow,Russian Federation,ARN,Stockholm,Sweden,3600
VNO,Vilnius,Lithuania,CPH,Copenhagen,Denmark,1080
AGH,Angelholm/Helsingborg,Sweden,ARN,Stockholm,Sweden,3718
ARN,Stockholm,Sweden,AGH,Angelholm/Helsingborg,Sweden,3718
OSL,Oslo,Norway,ARN,Stockholm,Sweden,11440
OSL,Oslo,Norway,EWR,New York,USA,6200
CPH,Copenhagen,Denmark,AAR,Aarhus,Denmark,120
CPH,Copenhagen,Denmark,ALC,Alicante,Spain,572
CPH,Copenhagen,Denmark,BLL,Billund,Denmark,5865
CPH,Copenhagen,Denmark,GOT,Goteborg,Sweden,450
CPH,Copenhagen,Denmark,HEL,Helsinki,Finland,4899
ARN,Stockholm,Sweden,ATH,Athens (GR),Greece,1350
ARN,Stockholm,Sweden,ORD,Chicago,USA,7967
ARN,Stockholm,Sweden,OSD,Are/ostersund,Sweden,4050
ARN,Stockholm,Sweden,RNB,Ronneby/Karlskrona,Sweden,612
ARN,Stockholm,Sweden,CDG,Paris,France,6324
ARN,Stockholm,Sweden,RNB,Ronneby/Karlskrona,Sweden,360
ARN,Stockholm,Sweden,VXO,Vaxjo,Sweden,1224
AAL,Aalborg,Denmark,CPH,Copenhagen,Denmark,5640
OSL,Oslo,Norway,TOS,Tromso,Norway,4433
SVG,Stavanger,Norway,LHR,London (GB),UK,7722
TOS,Tromso,Norway,OSL,Oslo,Norway,4433
CPH,Copenhagen,Denmark,HEL,Helsinki,Finland,4147
CPH,Copenhagen,Denmark,OSL,Oslo,Norway,2717
CPH,Copenhagen,Denmark,ZRH,Zurich,Switzerland,6120
ARN,Stockholm,Sweden,UME,Umea,Sweden,207
ATH,Athens (GR),Greece,ARN,Stockholm,Sweden,1350
BGO,Bergen,Norway,OSL,Oslo,Norway,15196
BOO,Bodo,Norway,OSL,Oslo,Norway,3861
BGO,Bergen,Norway,OSL,Oslo,Norway,1530
BGO,Bergen,Norway,OSL,Oslo,Norway,5850
CDG,Paris,France,ARN,Stockholm,Sweden,6324
ARN,Stockholm,Sweden,KSD,Karlstad,Sweden,5589
ARN,Stockholm,Sweden,LHR,London (GB),UK,306
ARN,Stockholm,Sweden,LHR,London (GB),UK,8085
ARN,Stockholm,Sweden,OER,Ornskoldsvik,Sweden,4485
GOT,Goteborg,Sweden,ARN,Stockholm,Sweden,483
GOT,Goteborg,Sweden,CPH,Copenhagen,Denmark,450
HEL,Helsinki,Finland,CPH,Copenhagen,Denmark,4899
HEL,Helsinki,Finland,CPH,Copenhagen,Denmark,4147
IST,Istanbul,Turkey,ARN,Stockholm,Sweden,1350
CPH,Copenhagen,Denmark,AAR,Aarhus,Denmark,5589
CPH,Copenhagen,Denmark,AMS,Amsterdam,Netherlands,6324
CPH,Copenhagen,Denmark,FRA,Frankfurt,Germany,5040
CPH,Copenhagen,Denmark,GVA,Geneva,Switzerland,6120
CPH,Copenhagen,Denmark,IAD,Washington,USA,6200
CPH,Copenhagen,Denmark,HAJ,Hanover,Germany,4347
CPH,Copenhagen,Denmark,HEL,Helsinki,Finland,3774
CPH,Copenhagen,Denmark,HEL,Helsinki,Finland,11466
CPH,Copenhagen,Denmark,MAD,Madrid,Spain,120
BGO,Bergen,Norway,OSL,Oslo,Norway,16588
BUD,Budapest,Hungary,CPH,Copenhagen,Denmark,120
NCE,Nice,France,ARN,Stockholm,Sweden,2550
